Timestamp,Flow Duration,Source IP,Source Port,Destination IP,Destination Port,Protocol,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,Label
2026-09-20 08:30:00,14455519,192.168.10.44,58647,192.168.1.4,8080,6,40,43,7752,34153,1,1,0,0,1,0,BENIGN
2026-09-20 08:30:00,1015350,172.16.0.63,58398,192.168.1.6,80,6,4149,0,248940,0,0,1,0,0,0,0,DDoS
2026-09-20 08:30:00,6403441,192.168.10.44,62172,192.168.1.2,443,6,49,47,15131,14964,1,1,0,0,1,0,BENIGN
2026-09-20 08:30:00,4591759,192.168.10.25,56748,192.168.1.4,8080,6,42,37,4703,26656,1,1,0,0,1,0,BENIGN
2026-09-20 08:30:00,1369828,172.16.0.96,62102,192.168.1.6,80,6,1011,0,60660,0,0,1,0,0,0,0,DoS Hulk
2026-09-20 08:30:00,1092276,172.16.0.237,52663,192.168.1.5,80,6,2577,0,154620,0,0,1,0,0,0,0,DoS Hulk
2026-09-20 08:30:00,17862,172.16.0.131,64671,192.168.1.2,22,6,1,0,44,0,0,1,0,0,0,0,PortScan
2026-09-20 08:30:00,14617535,192.168.10.44,59542,192.168.1.4,80,6,23,16,9794,17142,1,1,0,0,1,0,BENIGN
2026-09-20 08:30:00,586688,192.168.10.33,49813,192.168.1.2,53,17,24,14,14322,16221,1,1,0,0,1,0,BENIGN
2026-09-20 08:30:00,13549687,192.168.10.45,51077,192.168.1.3,80,6,36,22,20445,22824,1,1,0,0,1,0,BENIGN
2026-09-20 08:30:00,2378577,192.168.10.35,55659,192.168.1.8,53,17,7,37,3905,28395,1,1,0,0,1,0,BENIGN
2026-09-20 08:30:00,1940629,172.16.0.79,62115,192.168.1.2,80,6,1799,0,107940,0,0,1,0,0,0,0,DDoS
2026-09-20 08:30:00,14467379,192.168.10.41,51231,192.168.1.9,53,17,13,9,6937,8170,1,1,0,0,1,0,BENIGN
2026-09-20 08:30:00,14153566,192.168.10.27,64967,192.168.1.9,443,6,33,10,16430,7456,1,1,0,0,1,0,BENIGN
2026-09-20 08:30:00,10587332,192.168.10.18,52344,192.168.1.4,443,6,39,26,12799,15244,1,1,0,0,1,0,BENIGN
2026-09-20 08:30:00,1581752,172.16.0.185,56460,192.168.1.2,80,6,848,0,50880,0,0,1,0,0,0,0,DoS Hulk
2026-09-20 08:30:00,575880,192.168.10.41,52735,192.168.1.4,80,6,46,19,9333,22338,1,1,0,0,1,0,BENIGN
2026-09-20 08:30:00,14659031,192.168.10.46,50189,192.168.1.2,80,6,28,6,3487,2121,1,1,0,0,1,0,BENIGN
2026-09-20 08:30:00,13691109,192.168.10.25,62267,192.168.1.8,53,17,13,16,5368,6429,1,1,0,0,1,0,BENIGN
2026-09-20 08:30:00,14235204,192.168.10.20,56325,192.168.1.6,443,6,32,10,4649,4259,1,1,0,0,1,0,BENIGN
2026-09-20 08:30:00,11573059,192.168.10.10,59853,192.168.1.2,53,17,47,10,8996,5207,1,1,0,0,1,0,BENIGN
2026-09-20 08:30:00,3468251,192.168.10.38,52230,192.168.1.8,53,17,35,39,6455,44330,1,1,0,0,1,0,BENIGN
2026-09-20 08:30:00,7817266,192.168.10.5,57118,192.168.1.5,53,17,9,6,2865,7168,1,1,0,0,1,0,BENIGN
2026-09-20 08:30:00,1049045,192.168.10.30,49984,192.168.1.6,53,17,26,38,5563,31829,1,1,0,0,1,0,BENIGN
2026-09-20 08:30:00,13456492,192.168.10.36,59771,192.168.1.7,443,6,49,17,6378,17377,1,1,0,0,1,0,BENIGN
2026-09-20 08:30:00,9587154,192.168.10.22,60006,192.168.1.8,8080,6,40,13,16621,7119,1,1,0,0,1,0,BENIGN
2026-09-20 08:30:00,5595139,192.168.10.3,61219,192.168.1.5,443,6,35,31,17712,21878,1,1,0,0,1,0,BENIGN
2026-09-20 08:30:00,11190797,192.168.10.6,61394,192.168.1.3,80,6,25,20,4982,16536,1,1,0,0,1,0,BENIGN
2026-09-20 08:30:00,1705327,192.168.10.20,53924,192.168.1.3,8080,6,45,9,7974,3579,1,1,0,0,1,0,BENIGN
2026-09-20 08:30:00,11420163,192.168.10.39,56989,192.168.1.8,53,17,28,12,5252,6692,1,1,0,0,1,0,BENIGN
2026-09-20 08:30:00,4659581,192.168.10.8,50297,192.168.1.4,80,6,11,22,4126,19910,1,1,0,0,1,0,BENIGN
2026-09-20 08:30:00,11232452,192.168.10.14,53096,192.168.1.4,8080,6,26,9,8427,9185,1,1,0,0,1,0,BENIGN
2026-09-20 08:30:00,988220,172.16.0.100,60932,192.168.1.3,80,6,2045,0,122700,0,0,1,0,0,0,0,DDoS
2026-09-20 08:30:00,4742009,192.168.10.15,63248,192.168.1.4,53,17,13,17,2150,10859,1,1,0,0,1,0,BENIGN
2026-09-20 08:30:00,11459174,192.168.10.43,59368,192.168.1.9,80,6,7,46,2442,38777,1,1,0,0,1,0,BENIGN
2026-09-20 08:30:00,13352203,192.168.10.4,60791,192.168.1.1,8080,6,42,45,20820,29741,1,1,0,0,1,0,BENIGN
2026-09-20 08:30:00,7440002,192.168.10.41,65363,192.168.1.1,53,17,27,23,10370,17299,1,1,0,0,1,0,BENIGN
2026-09-20 08:30:00,11905424,192.168.10.44,51778,192.168.1.3,80,6,8,43,4779,46135,1,1,0,0,1,0,BENIGN
2026-09-20 08:30:00,4057872,192.168.10.28,59221,192.168.1.3,8080,6,41,32,23345,17428,1,1,0,0,1,0,BENIGN
2026-09-20 08:30:00,3839,172.16.0.242,61694,192.168.1.4,443,6,1,0,44,0,0,1,0,0,0,0,PortScan
2026-09-20 08:30:00,10235875,192.168.10.13,64246,192.168.1.9,8080,6,35,13,6570,13155,1,1,0,0,1,0,BENIGN
2026-09-20 08:30:00,1647500,172.16.0.107,53006,192.168.1.9,80,6,3549,0,212940,0,0,1,0,0,0,0,DDoS
2026-09-20 08:30:00,4005734,192.168.10.39,61861,192.168.1.6,443,6,17,5,5376,2265,1,1,0,0,1,0,BENIGN
2026-09-20 08:30:00,12535130,192.168.10.18,65437,192.168.1.8,80,6,39,42,3983,32389,1,1,0,0,1,0,BENIGN
2026-09-20 08:30:00,7807773,192.168.10.17,61391,192.168.1.2,8080,6,6,37,867,22023,1,1,0,0,1,0,BENIGN
2026-09-20 08:30:00,471442,172.16.0.105,56283,192.168.1.5,80,6,3039,0,182340,0,0,1,0,0,0,0,DDoS
2026-09-20 08:30:00,9651673,192.168.10.20,53135,192.168.1.9,53,17,38,36,22476,22026,1,1,0,0,1,0,BENIGN
2026-09-20 08:30:00,10960737,192.168.10.10,51998,192.168.1.2,80,6,8,38,1191,25392,1,1,0,0,1,0,BENIGN
2026-09-20 08:30:00,4376974,192.168.10.14,59004,192.168.1.3,53,17,13,40,7199,40108,1,1,0,0,1,0,BENIGN
2026-09-20 08:30:00,2068819,192.168.10.42,59506,192.168.1.4,443,6,6,47,1806,19960,1,1,0,0,1,0,BENIGN
2026-09-20 08:30:00,32323,172.16.0.199,51786,192.168.1.2,80,6,1,0,44,0,0,1,0,0,0,0,PortScan
2026-09-20 08:30:00,12772406,192.168.10.43,58022,192.168.1.3,8080,6,16,43,3421,10773,1,1,0,0,1,0,BENIGN
2026-09-20 08:30:00,11411504,192.168.10.36,65129,192.168.1.4,80,6,32,10,15693,11385,1,1,0,0,1,0,BENIGN
2026-09-20 08:30:00,7935491,192.168.10.15,56091,192.168.1.2,53,17,49,38,25002,36075,1,1,0,0,1,0,BENIGN
2026-09-20 08:30:00,7567980,192.168.10.39,64896,192.168.1.9,8080,6,35,27,13696,16067,1,1,0,0,1,0,BENIGN
2026-09-20 08:30:00,11061022,192.168.10.39,56586,192.168.1.9,443,6,18,35,6507,13598,1,1,0,0,1,0,BENIGN
2026-09-20 08:30:00,13772006,192.168.10.24,50315,192.168.1.9,53,17,12,49,3312,41072,1,1,0,0,1,0,BENIGN
2026-09-20 08:30:00,1763524,172.16.0.25,53805,192.168.1.5,80,6,2355,0,141300,0,0,1,0,0,0,0,DoS Hulk
2026-09-20 08:30:00,14700679,192.168.10.11,54670,192.168.1.3,8080,6,40,26,10026,25225,1,1,0,0,1,0,BENIGN
2026-09-20 08:30:00,12452451,192.168.10.16,58384,192.168.1.6,80,6,32,47,6722,42860,1,1,0,0,1,0,BENIGN
2026-09-20 08:30:00,761724,172.16.0.220,61446,192.168.1.1,80,6,4182,0,250920,0,0,1,0,0,0,0,DDoS
2026-09-20 08:30:00,14179966,192.168.10.43,52810,192.168.1.7,53,17,44,7,20893,3203,1,1,0,0,1,0,BENIGN
2026-09-20 08:30:00,3278075,192.168.10.12,55830,192.168.1.1,8080,6,29,28,14199,12479,1,1,0,0,1,0,BENIGN
2026-09-20 08:30:00,10664752,192.168.10.24,51168,192.168.1.5,80,6,9,33,4247,24143,1,1,0,0,1,0,BENIGN
2026-09-20 08:30:00,3062947,192.168.10.29,51257,192.168.1.2,8080,6,5,44,2529,24180,1,1,0,0,1,0,BENIGN
2026-09-20 08:30:00,13548245,192.168.10.11,51333,192.168.1.1,443,6,35,46,9312,16980,1,1,0,0,1,0,BENIGN
2026-09-20 08:30:00,1980663,172.16.0.23,50365,192.168.1.1,80,6,820,0,49200,0,0,1,0,0,0,0,DDoS
2026-09-20 08:30:00,8724591,192.168.10.16,59612,192.168.1.4,8080,6,10,8,4154,8657,1,1,0,0,1,0,BENIGN
2026-09-20 08:30:00,6738521,192.168.10.21,62202,192.168.1.8,443,6,28,36,9347,13309,1,1,0,0,1,0,BENIGN
2026-09-20 08:30:00,568069,172.16.0.214,60441,192.168.1.3,80,6,4097,0,245820,0,0,1,0,0,0,0,DDoS
2026-09-20 08:30:00,12853323,192.168.10.11,56563,192.168.1.7,8080,6,44,8,21230,4061,1,1,0,0,1,0,BENIGN
2026-09-20 08:30:00,4460537,192.168.10.31,56446,192.168.1.6,443,6,49,30,12000,22628,1,1,0,0,1,0,BENIGN
2026-09-20 08:30:00,2069442,192.168.10.4,61460,192.168.1.5,53,17,19,36,8310,31773,1,1,0,0,1,0,BENIGN
2026-09-20 08:30:00,1346336,192.168.10.12,63002,192.168.1.8,8080,6,49,15,15703,14143,1,1,0,0,1,0,BENIGN
2026-09-20 08:30:00,11418304,192.168.10.46,64384,192.168.1.5,53,17,48,26,16780,21312,1,1,0,0,1,0,BENIGN
2026-09-20 08:30:00,9049854,192.168.10.24,57583,192.168.1.9,53,17,49,38,6660,27196,1,1,0,0,1,0,BENIGN
2026-09-20 08:30:00,7051391,192.168.10.11,51511,192.168.1.1,443,6,48,48,15613,18282,1,1,0,0,1,0,BENIGN
2026-09-20 08:30:00,1561560,172.16.0.137,61168,192.168.1.7,80,6,2443,0,146580,0,0,1,0,0,0,0,DoS Hulk
2026-09-20 08:30:00,2356532,192.168.10.10,54496,192.168.1.4,8080,6,6,9,1102,7439,1,1,0,0,1,0,BENIGN
2026-09-20 08:30:00,11406663,192.168.10.8,61539,192.168.1.5,80,6,33,11,18245,7702,1,1,0,0,1,0,BENIGN
2026-09-20 08:30:00,3397987,192.168.10.32,58694,192.168.1.7,443,6,43,37,9684,17126,1,1,0,0,1,0,BENIGN
2026-09-20 08:30:00,7925259,192.168.10.16,52491,192.168.1.4,53,17,49,20,25969,22658,1,1,0,0,1,0,BENIGN
2026-09-20 08:30:00,4582871,192.168.10.46,63996,192.168.1.6,443,6,28,47,16598,55697,1,1,0,0,1,0,BENIGN
2026-09-20 08:30:00,4846708,192.168.10.29,59582,192.168.1.4,53,17,40,33,15215,23281,1,1,0,0,1,0,BENIGN
2026-09-20 08:30:00,5036571,192.168.10.27,63086,192.168.1.9,443,6,23,24,3763,9329,1,1,0,0,1,0,BENIGN
2026-09-20 08:30:00,11402149,192.168.10.6,52051,192.168.1.3,53,17,25,49,2764,25301,1,1,0,0,1,0,BENIGN
2026-09-20 08:30:00,1020954,192.168.10.2,63057,192.168.1.1,80,6,34,5,13289,1108,1,1,0,0,1,0,BENIGN
2026-09-20 08:30:00,6698086,192.168.10.31,63782,192.168.1.2,443,6,11,35,1494,35096,1,1,0,0,1,0,BENIGN
2026-09-20 08:30:00,45291,172.16.0.174,51610,192.168.1.9,443,6,1,0,44,0,0,1,0,0,0,0,PortScan
2026-09-20 08:30:00,10886011,192.168.10.28,54071,192.168.1.9,53,17,14,13,8072,9022,1,1,0,0,1,0,BENIGN
2026-09-20 08:30:00,3405017,192.168.10.18,49454,192.168.1.3,80,6,26,38,7178,34633,1,1,0,0,1,0,BENIGN
2026-09-20 08:30:00,9175541,192.168.10.3,50836,192.168.1.8,8080,6,24,33,12126,30086,1,1,0,0,1,0,BENIGN
2026-09-20 08:30:00,3721212,192.168.10.8,55933,192.168.1.1,80,6,26,13,5506,8513,1,1,0,0,1,0,BENIGN
2026-09-20 08:30:00,13889015,192.168.10.15,64305,192.168.1.5,80,6,12,24,6777,5228,1,1,0,0,1,0,BENIGN
2026-09-20 08:30:00,1191925,172.16.0.50,63993,192.168.1.3,22,6,24,29,1920,3480,0,1,0,0,1,0,SSH-Patator
2026-09-20 08:30:00,1218434,192.168.10.24,55987,192.168.1.6,8080,6,48,8,19531,6517,1,1,0,0,1,0,BENIGN
2026-09-20 08:30:00,1505563,172.16.0.20,60667,192.168.1.7,80,6,3689,0,221340,0,0,1,0,0,0,0,DoS Hulk
2026-09-20 08:30:00,7113406,192.168.10.36,49534,192.168.1.4,80,6,37,27,9475,31575,1,1,0,0,1,0,BENIGN
2026-09-20 08:30:00,981452,172.16.0.151,64594,192.168.1.5,80,6,1488,0,89280,0,0,1,0,0,0,0,DDoS
2026-09-20 08:30:00,12900438,192.168.10.29,59287,192.168.1.5,443,6,38,34,19982,15017,1,1,0,0,1,0,BENIGN
2026-09-20 08:30:00,10409252,192.168.10.33,60197,192.168.1.8,8080,6,46,33,8063,9517,1,1,0,0,1,0,BENIGN
2026-09-20 08:30:00,1003080,172.16.0.192,51449,192.168.1.3,80,6,3895,0,233700,0,0,1,0,0,0,0,DDoS
2026-09-20 08:30:00,12693206,192.168.10.47,53270,192.168.1.6,8080,6,37,28,19290,18098,1,1,0,0,1,0,BENIGN
2026-09-20 08:30:00,1029603,172.16.0.72,51472,192.168.1.3,80,6,4482,0,268920,0,0,1,0,0,0,0,DDoS
2026-09-20 08:30:00,758218,192.168.10.34,55940,192.168.1.5,443,6,11,29,1868,18591,1,1,0,0,1,0,BENIGN
2026-09-20 08:30:00,529051,192.168.10.38,50932,192.168.1.4,53,17,28,35,8032,29796,1,1,0,0,1,0,BENIGN
2026-09-20 08:30:00,6875382,192.168.10.42,57842,192.168.1.2,443,6,5,19,2525,10978,1,1,0,0,1,0,BENIGN
2026-09-20 08:30:00,1078753,172.16.0.88,63147,192.168.1.4,80,6,3904,0,234240,0,0,1,0,0,0,0,DoS Hulk
2026-09-20 08:30:00,47177,172.16.0.6,65205,192.168.1.6,80,6,2,0,88,0,0,1,0,0,0,0,PortScan
2026-09-20 08:30:00,4307873,192.168.10.49,61228,192.168.1.1,8080,6,39,40,16230,45166,1,1,0,0,1,0,BENIGN
2026-09-20 08:30:00,8227467,192.168.10.1,50427,192.168.1.5,80,6,29,11,7776,13064,1,1,0,0,1,0,BENIGN
2026-09-20 08:30:00,4892323,192.168.10.7,52551,192.168.1.1,80,6,5,26,2945,17546,1,1,0,0,1,0,BENIGN
2026-09-20 08:30:00,4023850,192.168.10.46,61117,192.168.1.5,80,6,40,27,5814,16838,1,1,0,0,1,0,BENIGN
2026-09-20 08:30:00,3919592,192.168.10.14,55926,192.168.1.8,80,6,44,27,23309,17502,1,1,0,0,1,0,BENIGN
2026-09-20 08:30:00,7984313,192.168.10.2,55757,192.168.1.4,80,6,46,48,8889,24067,1,1,0,0,1,0,BENIGN
2026-09-20 08:30:00,10216522,192.168.10.18,55713,192.168.1.4,53,17,25,13,10935,6025,1,1,0,0,1,0,BENIGN
2026-09-20 08:30:00,7024313,192.168.10.11,49839,192.168.1.9,443,6,34,21,17894,16210,1,1,0,0,1,0,BENIGN
2026-09-20 08:30:00,632741,192.168.10.37,54787,192.168.1.2,53,17,30,27,4859,11838,1,1,0,0,1,0,BENIGN
2026-09-20 08:30:00,14056763,192.168.10.49,57157,192.168.1.4,53,17,15,32,6827,29234,1,1,0,0,1,0,BENIGN
2026-09-20 08:30:00,27129,172.16.0.46,56514,192.168.1.6,8080,6,2,0,88,0,0,1,0,0,0,0,PortScan
2026-09-20 08:30:00,13964,172.16.0.11,64630,192.168.1.1,80,6,2,0,88,0,0,1,0,0,0,0,PortScan
2026-09-20 08:30:00,4144897,192.168.10.19,56003,192.168.1.4,8080,6,42,6,10066,2357,1,1,0,0,1,0,BENIGN
2026-09-20 08:30:00,4952462,192.168.10.38,58973,192.168.1.9,443,6,19,9,2139,3619,1,1,0,0,1,0,BENIGN
2026-09-20 08:30:00,7588079,192.168.10.38,61167,192.168.1.8,80,6,40,28,10291,27270,1,1,0,0,1,0,BENIGN
2026-09-20 08:30:00,6543521,192.168.10.46,57225,192.168.1.1,80,6,10,39,5031,19829,1,1,0,0,1,0,BENIGN
2026-09-20 08:30:00,11562856,192.168.10.38,61262,192.168.1.8,53,17,6,9,2568,2107,1,1,0,0,1,0,BENIGN
2026-09-20 08:30:00,12860062,192.168.10.3,59952,192.168.1.5,8080,6,20,9,4759,5527,1,1,0,0,1,0,BENIGN
2026-09-20 08:30:00,5921388,192.168.10.44,64171,192.168.1.4,8080,6,43,24,23207,11288,1,1,0,0,1,0,BENIGN
2026-09-20 08:30:00,7562555,192.168.10.8,61714,192.168.1.4,80,6,7,23,1600,16161,1,1,0,0,1,0,BENIGN
2026-09-20 08:30:00,6230453,192.168.10.39,57291,192.168.1.9,80,6,26,42,5937,49130,1,1,0,0,1,0,BENIGN
2026-09-20 08:30:00,2174453,192.168.10.29,54337,192.168.1.3,443,6,46,28,8509,28510,1,1,0,0,1,0,BENIGN
2026-09-20 08:30:00,1772031,192.168.10.30,52111,192.168.1.8,443,6,20,30,9210,7765,1,1,0,0,1,0,BENIGN
2026-09-20 08:30:00,591258,172.16.0.18,60012,192.168.1.4,80,6,2805,0,168300,0,0,1,0,0,0,0,DoS Hulk
2026-09-20 08:30:00,13426192,192.168.10.17,60916,192.168.1.5,80,6,10,16,2616,12602,1,1,0,0,1,0,BENIGN
2026-09-20 08:30:00,297887,172.16.0.254,61668,192.168.1.5,80,6,3746,0,224760,0,0,1,0,0,0,0,DDoS
2026-09-20 08:30:00,7261521,192.168.10.46,59879,192.168.1.9,53,17,39,46,5611,14444,1,1,0,0,1,0,BENIGN
2026-09-20 08:30:00,5359715,192.168.10.45,63224,192.168.1.3,53,17,35,25,10782,9751,1,1,0,0,1,0,BENIGN
2026-09-20 08:30:00,1053977,192.168.10.33,56454,192.168.1.1,53,17,31,6,13232,3234,1,1,0,0,1,0,BENIGN
2026-09-20 08:30:00,11240291,192.168.10.19,63395,192.168.1.5,8080,6,23,44,3869,22887,1,1,0,0,1,0,BENIGN
2026-09-20 08:30:00,956429,192.168.10.10,60562,192.168.1.3,80,6,26,21,5909,12304,1,1,0,0,1,0,BENIGN
2026-09-20 08:30:00,5852899,192.168.10.19,53900,192.168.1.6,80,6,16,20,5871,19437,1,1,0,0,1,0,BENIGN
2026-09-20 08:30:00,7853602,192.168.10.22,65377,192.168.1.7,53,17,10,45,4968,11642,1,1,0,0,1,0,BENIGN
2026-09-20 08:30:00,6902725,192.168.10.37,49640,192.168.1.5,53,17,5,9,1905,2939,1,1,0,0,1,0,BENIGN
2026-09-20 08:30:00,13046959,192.168.10.42,57748,192.168.1.8,53,17,31,33,12592,31500,1,1,0,0,1,0,BENIGN
2026-09-20 08:30:00,11597,172.16.0.219,61448,192.168.1.6,22,6,2,0,88,0,0,1,0,0,0,0,PortScan
2026-09-20 08:30:00,2862158,192.168.10.5,57258,192.168.1.8,53,17,45,20,20334,8087,1,1,0,0,1,0,BENIGN
2026-09-20 08:30:00,3036934,192.168.10.30,52668,192.168.1.3,53,17,17,18,9962,16347,1,1,0,0,1,0,BENIGN
2026-09-20 08:30:00,640878,192.168.10.36,65340,192.168.1.9,8080,6,8,37,972,7579,1,1,0,0,1,0,BENIGN
2026-09-20 08:30:00,7101020,192.168.10.26,58329,192.168.1.4,8080,6,15,26,4771,13640,1,1,0,0,1,0,BENIGN
2026-09-20 08:30:00,13476895,192.168.10.9,61638,192.168.1.4,80,6,32,49,4459,28649,1,1,0,0,1,0,BENIGN
2026-09-20 08:30:00,2659330,192.168.10.2,64764,192.168.1.1,8080,6,9,39,3133,43650,1,1,0,0,1,0,BENIGN
2026-09-20 08:30:00,1250145,192.168.10.10,51333,192.168.1.6,80,6,18,16,10674,6543,1,1,0,0,1,0,BENIGN
2026-09-20 08:30:00,8727552,192.168.10.21,50722,192.168.1.7,53,17,11,21,5647,7110,1,1,0,0,1,0,BENIGN
2026-09-20 08:30:00,5575095,192.168.10.4,57621,192.168.1.7,53,17,30,30,4037,11109,1,1,0,0,1,0,BENIGN
2026-09-20 08:30:00,10869992,192.168.10.5,54080,192.168.1.1,80,6,5,7,2656,7248,1,1,0,0,1,0,BENIGN
2026-09-20 08:30:00,545936,172.16.0.120,58134,192.168.1.7,80,6,4341,0,260460,0,0,1,0,0,0,0,DoS Hulk
2026-09-20 08:30:00,7359029,192.168.10.29,62761,192.168.1.9,53,17,24,6,14269,2100,1,1,0,0,1,0,BENIGN
2026-09-20 08:30:00,13300705,192.168.10.41,56009,192.168.1.1,53,17,7,10,3098,4633,1,1,0,0,1,0,BENIGN
2026-09-20 08:30:00,6960307,192.168.10.43,55132,192.168.1.1,443,6,21,24,5307,10820,1,1,0,0,1,0,BENIGN
2026-09-20 08:30:00,9051684,192.168.10.5,53043,192.168.1.4,80,6,11,30,4916,31429,1,1,0,0,1,0,BENIGN
2026-09-20 08:30:00,3315,172.16.0.46,65325,192.168.1.3,8080,6,1,0,44,0,0,1,0,0,0,0,PortScan
2026-09-20 08:30:00,1124339,192.168.10.28,49331,192.168.1.3,53,17,7,43,3346,24045,1,1,0,0,1,0,BENIGN
2026-09-20 08:30:00,3901380,192.168.10.30,58923,192.168.1.2,80,6,31,22,5020,16615,1,1,0,0,1,0,BENIGN
2026-09-20 08:30:00,13393495,192.168.10.37,54024,192.168.1.8,8080,6,40,22,8945,16629,1,1,0,0,1,0,BENIGN
2026-09-20 08:30:00,10244343,192.168.10.45,57132,192.168.1.4,8080,6,19,45,5860,33184,1,1,0,0,1,0,BENIGN
2026-09-20 08:30:00,7938163,192.168.10.5,52395,192.168.1.7,80,6,9,11,5091,3562,1,1,0,0,1,0,BENIGN
2026-09-20 08:30:00,1370361,172.16.0.27,50276,192.168.1.1,22,6,28,24,2240,2880,0,1,0,0,1,0,SSH-Patator
2026-09-20 08:30:00,11372374,192.168.10.23,54434,192.168.1.9,8080,6,36,7,16530,5503,1,1,0,0,1,0,BENIGN
2026-09-20 08:30:00,8833450,192.168.10.19,65496,192.168.1.5,53,17,36,13,11468,12429,1,1,0,0,1,0,BENIGN
2026-09-20 08:30:00,8114594,192.168.10.24,55775,192.168.1.8,443,6,12,20,4629,4981,1,1,0,0,1,0,BENIGN
2026-09-20 08:30:00,9877142,192.168.10.40,59387,192.168.1.9,53,17,31,32,13043,31687,1,1,0,0,1,0,BENIGN
2026-09-20 08:30:00,1562840,192.168.10.28,60276,192.168.1.3,443,6,29,9,10547,9656,1,1,0,0,1,0,BENIGN
2026-09-20 08:30:00,3364982,192.168.10.48,58840,192.168.1.3,53,17,9,5,4623,3967,1,1,0,0,1,0,BENIGN
2026-09-20 08:30:00,12968419,192.168.10.17,49977,192.168.1.8,53,17,20,6,7197,3409,1,1,0,0,1,0,BENIGN
2026-09-20 08:30:00,19295,172.16.0.97,57427,192.168.1.9,8080,6,2,0,88,0,0,1,0,0,0,0,PortScan
2026-09-20 08:30:00,17576,172.16.0.218,55432,192.168.1.8,8080,6,1,0,44,0,0,1,0,0,0,0,PortScan
2026-09-20 08:30:00,1706770,192.168.10.10,49986,192.168.1.9,53,17,39,46,22602,27698,1,1,0,0,1,0,BENIGN
2026-09-20 08:30:00,7856014,192.168.10.34,57320,192.168.1.2,53,17,46,49,9470,49953,1,1,0,0,1,0,BENIGN
2026-09-20 08:30:00,14259919,192.168.10.30,64557,192.168.1.6,8080,6,6,27,1431,6839,1,1,0,0,1,0,BENIGN
2026-09-20 08:30:00,9652645,192.168.10.13,50737,192.168.1.7,443,6,47,44,14564,14055,1,1,0,0,1,0,BENIGN
2026-09-20 08:30:00,2230192,192.168.10.18,51825,192.168.1.4,80,6,15,5,5614,2075,1,1,0,0,1,0,BENIGN
2026-09-20 08:30:00,9411081,192.168.10.3,63937,192.168.1.9,8080,6,30,18,5264,20041,1,1,0,0,1,0,BENIGN
2026-09-20 08:30:00,9321192,192.168.10.2,64848,192.168.1.9,53,17,42,32,18700,6927,1,1,0,0,1,0,BENIGN
2026-09-20 08:30:00,5690363,192.168.10.1,56311,192.168.1.5,80,6,31,19,11000,13436,1,1,0,0,1,0,BENIGN
2026-09-20 08:30:00,7936795,192.168.10.31,54389,192.168.1.9,443,6,20,44,11699,16408,1,1,0,0,1,0,BENIGN
2026-09-20 08:30:00,7514239,192.168.10.27,60501,192.168.1.9,53,17,18,9,10350,4366,1,1,0,0,1,0,BENIGN
2026-09-20 08:30:00,6982609,192.168.10.6,61385,192.168.1.3,80,6,6,44,2453,38645,1,1,0,0,1,0,BENIGN
2026-09-20 08:30:00,5971175,192.168.10.4,65462,192.168.1.4,80,6,28,26,4199,22229,1,1,0,0,1,0,BENIGN
2026-09-20 08:30:00,11277580,192.168.10.13,60566,192.168.1.8,8080,6,5,26,1863,21317,1,1,0,0,1,0,BENIGN
2026-09-20 08:30:00,1404036,172.16.0.73,62851,192.168.1.4,22,6,17,10,1360,1200,0,1,0,0,1,0,SSH-Patator
2026-09-20 08:30:00,1190,172.16.0.221,54629,192.168.1.2,80,6,2,0,88,0,0,1,0,0,0,0,PortScan
2026-09-20 08:30:00,6065444,192.168.10.43,51190,192.168.1.8,8080,6,12,43,6558,36660,1,1,0,0,1,0,BENIGN
2026-09-20 08:30:00,1376580,192.168.10.22,55888,192.168.1.8,443,6,18,21,10282,24163,1,1,0,0,1,0,BENIGN
2026-09-20 08:30:00,11314235,192.168.10.40,52961,192.168.1.8,80,6,35,27,6022,21983,1,1,0,0,1,0,BENIGN
2026-09-20 08:30:00,13305351,192.168.10.5,53594,192.168.1.2,8080,6,34,46,11778,44753,1,1,0,0,1,0,BENIGN
2026-09-20 08:30:00,1735683,172.16.0.210,64124,192.168.1.9,80,6,3011,0,180660,0,0,1,0,0,0,0,DDoS
2026-09-20 08:30:00,14395964,192.168.10.21,60851,192.168.1.6,80,6,20,15,11318,11568,1,1,0,0,1,0,BENIGN
2026-09-20 08:30:00,4363867,192.168.10.44,58055,192.168.1.6,8080,6,35,15,4942,10448,1,1,0,0,1,0,BENIGN
2026-09-20 08:30:00,6457464,192.168.10.10,60835,192.168.1.7,443,6,15,25,3069,25573,1,1,0,0,1,0,BENIGN
2026-09-20 08:30:00,8644292,192.168.10.36,64263,192.168.1.8,443,6,17,43,4173,46509,1,1,0,0,1,0,BENIGN
2026-09-20 08:30:00,12702828,192.168.10.37,50253,192.168.1.5,443,6,8,49,2480,49681,1,1,0,0,1,0,BENIGN
2026-09-20 08:30:00,5946667,192.168.10.42,60450,192.168.1.4,443,6,23,30,3518,12773,1,1,0,0,1,0,BENIGN
2026-09-20 08:30:00,3727416,192.168.10.4,61260,192.168.1.6,53,17,13,27,6537,29569,1,1,0,0,1,0,BENIGN
2026-09-20 08:30:00,9233513,192.168.10.29,52863,192.168.1.5,443,6,30,25,8979,16797,1,1,0,0,1,0,BENIGN
