flow_id,timestamp,src_ip,dst_ip,src_port,dst_port,protocol,flow_duration,packet_count,byte_count,tcp_flags,tos,label,is_anomaly
CIC-1e79740fedae,2026-09-20 08:30:00,192.168.10.34,192.168.1.9,62784,53,UDP,0.818716,46,27652,"FIN,SYN,ACK",0,benign,0
CIC-203b022817c3,2026-09-20 08:30:00,192.168.10.11,192.168.1.3,63782,53,UDP,4.857107,56,30896,"FIN,SYN,ACK",0,benign,0
CIC-e64ccc88ed90,2026-09-20 08:30:00,192.168.10.25,192.168.1.3,50017,80,TCP,1.486623,30,9118,"FIN,SYN,ACK",0,benign,0
CIC-87f3356ea58e,2026-09-20 08:30:00,192.168.10.17,192.168.1.1,51904,80,TCP,11.630627,14,11338,"FIN,SYN,ACK",0,benign,0
CIC-92dfabb1a2ed,2026-09-20 08:30:00,192.168.10.21,192.168.1.5,55614,53,UDP,12.355712,40,14094,"FIN,SYN,ACK",0,benign,0
CIC-0163291fd27a,2026-09-20 08:30:00,192.168.10.16,192.168.1.4,55179,53,UDP,11.297317,52,27360,"FIN,SYN,ACK",0,benign,0
CIC-b80565a55004,2026-09-20 08:30:00,192.168.10.8,192.168.1.1,52024,80,TCP,11.284787,62,20062,"FIN,SYN,ACK",0,benign,0
CIC-d71af90ea74f,2026-09-20 08:30:00,192.168.10.45,192.168.1.2,55589,80,TCP,14.856307,85,45819,"FIN,SYN,ACK",0,benign,0
CIC-b36b31564c69,2026-09-20 08:30:00,192.168.10.47,192.168.1.3,53888,80,TCP,13.099241,69,30658,"FIN,SYN,ACK",0,benign,0
CIC-088e425a3504,2026-09-20 08:30:00,192.168.10.26,192.168.1.9,49962,8080,TCP,8.286086,60,22284,"FIN,SYN,ACK",0,benign,0
CIC-af88dc667153,2026-09-20 08:30:00,192.168.10.18,192.168.1.2,58346,443,TCP,3.93976,49,32778,"FIN,SYN,ACK",0,benign,0
CIC-7caa5b864cae,2026-09-20 08:30:00,192.168.10.42,192.168.1.4,50234,443,TCP,7.852681,34,18924,"FIN,SYN,ACK",0,benign,0
CIC-b3196ce0b00a,2026-09-20 08:30:00,192.168.10.5,192.168.1.8,56851,53,UDP,13.422946,44,43449,"FIN,SYN,ACK",0,benign,0
CIC-3ff52c4d5234,2026-09-20 08:30:00,192.168.10.15,192.168.1.1,60284,80,TCP,0.939326,46,18124,"FIN,SYN,ACK",0,benign,0
CIC-ebe98711fa2e,2026-09-20 08:30:00,172.16.0.133,192.168.1.1,52037,80,TCP,0.011142,1,44,SYN,0,port_scan,1
CIC-e9a5769d50c7,2026-09-20 08:30:00,192.168.10.17,192.168.1.9,53490,443,TCP,4.839938,31,12550,"FIN,SYN,ACK",0,benign,0
CIC-aba4f9f7b467,2026-09-20 08:30:00,192.168.10.3,192.168.1.5,51041,8080,TCP,13.331063,38,6641,"FIN,SYN,ACK",0,benign,0
CIC-26a6e6b4acce,2026-09-20 08:30:00,172.16.0.192,192.168.1.8,50846,80,TCP,1.719526,4831,289860,SYN,0,syn_flood,1
CIC-7a57c11087d6,2026-09-20 08:30:00,192.168.10.47,192.168.1.6,50567,443,TCP,14.950324,30,10358,"FIN,SYN,ACK",0,benign,0
CIC-729a603b7b0d,2026-09-20 08:30:00,192.168.10.48,192.168.1.4,64822,443,TCP,2.5966,90,48311,"FIN,SYN,ACK",0,benign,0
CIC-1eae830b337e,2026-09-20 08:30:00,192.168.10.6,192.168.1.8,62234,8080,TCP,8.792052,36,10706,"FIN,SYN,ACK",0,benign,0
CIC-f2a51b48dcea,2026-09-20 08:30:00,192.168.10.46,192.168.1.9,62292,443,TCP,5.412158,58,30213,"FIN,SYN,ACK",0,benign,0
CIC-57fe1a97bc66,2026-09-20 08:30:00,192.168.10.33,192.168.1.5,54893,443,TCP,4.972473,42,23072,"FIN,SYN,ACK",0,benign,0
CIC-c373dc1974ee,2026-09-20 08:30:00,192.168.10.36,192.168.1.4,65018,53,UDP,5.218675,30,9231,"FIN,SYN,ACK",0,benign,0
CIC-2dc2cf33c718,2026-09-20 08:30:00,192.168.10.46,192.168.1.6,52124,8080,TCP,8.461952,77,47937,"FIN,SYN,ACK",0,benign,0
CIC-086f3afcf9a0,2026-09-20 08:30:00,192.168.10.29,192.168.1.1,65189,8080,TCP,0.836011,81,62895,"FIN,SYN,ACK",0,benign,0
CIC-f9b20c69bd94,2026-09-20 08:30:00,172.16.0.7,192.168.1.7,54649,22,TCP,0.931468,34,3160,"SYN,ACK",0,ssh_brute_force,1
CIC-41ad4cb26ffd,2026-09-20 08:30:00,192.168.10.17,192.168.1.8,63578,8080,TCP,7.471441,39,26104,"FIN,SYN,ACK",0,benign,0
CIC-e794a6153f2f,2026-09-20 08:30:00,192.168.10.25,192.168.1.5,52672,80,TCP,8.497914,24,17835,"FIN,SYN,ACK",0,benign,0
CIC-0a13ed127c60,2026-09-20 08:30:00,192.168.10.44,192.168.1.4,58647,8080,TCP,14.455519,83,41905,"FIN,SYN,ACK",0,benign,0
CIC-91f852f64be0,2026-09-20 08:30:00,172.16.0.63,192.168.1.6,58398,80,TCP,1.01535,4149,248940,SYN,0,syn_flood,1
CIC-b254266c751f,2026-09-20 08:30:00,192.168.10.44,192.168.1.2,62172,443,TCP,6.403441,96,30095,"FIN,SYN,ACK",0,benign,0
CIC-36d4c34efc07,2026-09-20 08:30:00,192.168.10.25,192.168.1.4,56748,8080,TCP,4.591759,79,31359,"FIN,SYN,ACK",0,benign,0
CIC-e9878102f034,2026-09-20 08:30:00,172.16.0.96,192.168.1.6,62102,80,TCP,1.369828,1011,60660,SYN,0,syn_flood,1
CIC-d7754ffb85bd,2026-09-20 08:30:00,172.16.0.237,192.168.1.5,52663,80,TCP,1.092276,2577,154620,SYN,0,syn_flood,1
CIC-bbbbd0a52809,2026-09-20 08:30:00,172.16.0.131,192.168.1.2,64671,22,TCP,0.017862,1,44,SYN,0,port_scan,1
CIC-d2ab7c96b05a,2026-09-20 08:30:00,192.168.10.44,192.168.1.4,59542,80,TCP,14.617535,39,26936,"FIN,SYN,ACK",0,benign,0
CIC-2b754d123932,2026-09-20 08:30:00,192.168.10.33,192.168.1.2,49813,53,UDP,0.586688,38,30543,"FIN,SYN,ACK",0,benign,0
CIC-9b54b6565986,2026-09-20 08:30:00,192.168.10.45,192.168.1.3,51077,80,TCP,13.549687,58,43269,"FIN,SYN,ACK",0,benign,0
CIC-1c4a1322ae7e,2026-09-20 08:30:00,192.168.10.35,192.168.1.8,55659,53,UDP,2.378577,44,32300,"FIN,SYN,ACK",0,benign,0
CIC-ef9a1a759d23,2026-09-20 08:30:00,172.16.0.79,192.168.1.2,62115,80,TCP,1.940629,1799,107940,SYN,0,syn_flood,1
CIC-73eff81b45a7,2026-09-20 08:30:00,192.168.10.41,192.168.1.9,51231,53,UDP,14.467379,22,15107,"FIN,SYN,ACK",0,benign,0
CIC-d8b1e51afd1c,2026-09-20 08:30:00,192.168.10.27,192.168.1.9,64967,443,TCP,14.153566,43,23886,"FIN,SYN,ACK",0,benign,0
CIC-251aea08d336,2026-09-20 08:30:00,192.168.10.18,192.168.1.4,52344,443,TCP,10.587332,65,28043,"FIN,SYN,ACK",0,benign,0
CIC-af476cca4d51,2026-09-20 08:30:00,172.16.0.185,192.168.1.2,56460,80,TCP,1.581752,848,50880,SYN,0,syn_flood,1
CIC-bb7cdbd8e50a,2026-09-20 08:30:00,192.168.10.41,192.168.1.4,52735,80,TCP,0.57588,65,31671,"FIN,SYN,ACK",0,benign,0
CIC-b31c6f9d4cdb,2026-09-20 08:30:00,192.168.10.46,192.168.1.2,50189,80,TCP,14.659031,34,5608,"FIN,SYN,ACK",0,benign,0
CIC-63174acfb0d9,2026-09-20 08:30:00,192.168.10.25,192.168.1.8,62267,53,UDP,13.691109,29,11797,"FIN,SYN,ACK",0,benign,0
CIC-cd52bae09cde,2026-09-20 08:30:00,192.168.10.20,192.168.1.6,56325,443,TCP,14.235204,42,8908,"FIN,SYN,ACK",0,benign,0
CIC-15b1c2b22cce,2026-09-20 08:30:00,192.168.10.10,192.168.1.2,59853,53,UDP,11.573059,57,14203,"FIN,SYN,ACK",0,benign,0
CIC-ac727c657110,2026-09-20 08:30:00,192.168.10.38,192.168.1.8,52230,53,UDP,3.468251,74,50785,"FIN,SYN,ACK",0,benign,0
CIC-f56bec9af90d,2026-09-20 08:30:00,192.168.10.5,192.168.1.5,57118,53,UDP,7.817266,15,10033,"FIN,SYN,ACK",0,benign,0
CIC-4c0a54c36e62,2026-09-20 08:30:00,192.168.10.30,192.168.1.6,49984,53,UDP,1.049045,64,37392,"FIN,SYN,ACK",0,benign,0
CIC-13232c5684d4,2026-09-20 08:30:00,192.168.10.36,192.168.1.7,59771,443,TCP,13.456492,66,23755,"FIN,SYN,ACK",0,benign,0
CIC-6d1ed4a5c9f7,2026-09-20 08:30:00,192.168.10.22,192.168.1.8,60006,8080,TCP,9.587154,53,23740,"FIN,SYN,ACK",0,benign,0
CIC-b3d63ec62d86,2026-09-20 08:30:00,192.168.10.3,192.168.1.5,61219,443,TCP,5.595139,66,39590,"FIN,SYN,ACK",0,benign,0
CIC-ab0da2233d84,2026-09-20 08:30:00,192.168.10.6,192.168.1.3,61394,80,TCP,11.190797,45,21518,"FIN,SYN,ACK",0,benign,0
CIC-5b7671588e6f,2026-09-20 08:30:00,192.168.10.20,192.168.1.3,53924,8080,TCP,1.705327,54,11553,"FIN,SYN,ACK",0,benign,0
CIC-df959fa58866,2026-09-20 08:30:00,192.168.10.39,192.168.1.8,56989,53,UDP,11.420163,40,11944,"FIN,SYN,ACK",0,benign,0
CIC-96014b1def85,2026-09-20 08:30:00,192.168.10.8,192.168.1.4,50297,80,TCP,4.659581,33,24036,"FIN,SYN,ACK",0,benign,0
CIC-7a63b9643b20,2026-09-20 08:30:00,192.168.10.14,192.168.1.4,53096,8080,TCP,11.232452,35,17612,"FIN,SYN,ACK",0,benign,0
CIC-bd2fc65a6b7e,2026-09-20 08:30:00,172.16.0.100,192.168.1.3,60932,80,TCP,0.98822,2045,122700,SYN,0,syn_flood,1
CIC-5b7671f59808,2026-09-20 08:30:00,192.168.10.15,192.168.1.4,63248,53,UDP,4.742009,30,13009,"FIN,SYN,ACK",0,benign,0
CIC-368606c8544d,2026-09-20 08:30:00,192.168.10.43,192.168.1.9,59368,80,TCP,11.459174,53,41219,"FIN,SYN,ACK",0,benign,0
CIC-b4c3a9a6c8e9,2026-09-20 08:30:00,192.168.10.4,192.168.1.1,60791,8080,TCP,13.352203,87,50561,"FIN,SYN,ACK",0,benign,0
CIC-368494e492fb,2026-09-20 08:30:00,192.168.10.41,192.168.1.1,65363,53,UDP,7.440002,50,27669,"FIN,SYN,ACK",0,benign,0
CIC-d33221efdc26,2026-09-20 08:30:00,192.168.10.44,192.168.1.3,51778,80,TCP,11.905424,51,50914,"FIN,SYN,ACK",0,benign,0
CIC-2dfdf97ad65d,2026-09-20 08:30:00,192.168.10.28,192.168.1.3,59221,8080,TCP,4.057872,73,40773,"FIN,SYN,ACK",0,benign,0
CIC-e2b8295e61d1,2026-09-20 08:30:00,172.16.0.242,192.168.1.4,61694,443,TCP,0.003839,1,44,SYN,0,port_scan,1
CIC-3adb18fc93f9,2026-09-20 08:30:00,192.168.10.13,192.168.1.9,64246,8080,TCP,10.235875,48,19725,"FIN,SYN,ACK",0,benign,0
CIC-1ad9cfec572c,2026-09-20 08:30:00,172.16.0.107,192.168.1.9,53006,80,TCP,1.6475,3549,212940,SYN,0,syn_flood,1
CIC-b269817cf10c,2026-09-20 08:30:00,192.168.10.39,192.168.1.6,61861,443,TCP,4.005734,22,7641,"FIN,SYN,ACK",0,benign,0
CIC-b55d592dd2f3,2026-09-20 08:30:00,192.168.10.18,192.168.1.8,65437,80,TCP,12.53513,81,36372,"FIN,SYN,ACK",0,benign,0
CIC-2717e3350d52,2026-09-20 08:30:00,192.168.10.17,192.168.1.2,61391,8080,TCP,7.807773,43,22890,"FIN,SYN,ACK",0,benign,0
CIC-0179d57e8891,2026-09-20 08:30:00,172.16.0.105,192.168.1.5,56283,80,TCP,0.471442,3039,182340,SYN,0,syn_flood,1
CIC-66d1cd08fe54,2026-09-20 08:30:00,192.168.10.20,192.168.1.9,53135,53,UDP,9.651673,74,44502,"FIN,SYN,ACK",0,benign,0
CIC-b3ea2bee2ac4,2026-09-20 08:30:00,192.168.10.10,192.168.1.2,51998,80,TCP,10.960737,46,26583,"FIN,SYN,ACK",0,benign,0
CIC-c0034842493b,2026-09-20 08:30:00,192.168.10.14,192.168.1.3,59004,53,UDP,4.376974,53,47307,"FIN,SYN,ACK",0,benign,0
CIC-faf6ad7dcfdc,2026-09-20 08:30:00,192.168.10.42,192.168.1.4,59506,443,TCP,2.068819,53,21766,"FIN,SYN,ACK",0,benign,0
CIC-194d38c9ac6c,2026-09-20 08:30:00,172.16.0.199,192.168.1.2,51786,80,TCP,0.032323,1,44,SYN,0,port_scan,1
CIC-936a77241d6a,2026-09-20 08:30:00,192.168.10.43,192.168.1.3,58022,8080,TCP,12.772406,59,14194,"FIN,SYN,ACK",0,benign,0
CIC-be515ee190b6,2026-09-20 08:30:00,192.168.10.36,192.168.1.4,65129,80,TCP,11.411504,42,27078,"FIN,SYN,ACK",0,benign,0
CIC-a78417428f10,2026-09-20 08:30:00,192.168.10.15,192.168.1.2,56091,53,UDP,7.935491,87,61077,"FIN,SYN,ACK",0,benign,0
CIC-1a4f0cff5b25,2026-09-20 08:30:00,192.168.10.39,192.168.1.9,64896,8080,TCP,7.56798,62,29763,"FIN,SYN,ACK",0,benign,0
CIC-99b39eb229c7,2026-09-20 08:30:00,192.168.10.39,192.168.1.9,56586,443,TCP,11.061022,53,20105,"FIN,SYN,ACK",0,benign,0
CIC-211b2904fe3c,2026-09-20 08:30:00,192.168.10.24,192.168.1.9,50315,53,UDP,13.772006,61,44384,"FIN,SYN,ACK",0,benign,0
CIC-b7cb62a047d9,2026-09-20 08:30:00,172.16.0.25,192.168.1.5,53805,80,TCP,1.763524,2355,141300,SYN,0,syn_flood,1
CIC-a81c9c46debb,2026-09-20 08:30:00,192.168.10.11,192.168.1.3,54670,8080,TCP,14.700679,66,35251,"FIN,SYN,ACK",0,benign,0
CIC-cad977ed4711,2026-09-20 08:30:00,192.168.10.16,192.168.1.6,58384,80,TCP,12.452451,79,49582,"FIN,SYN,ACK",0,benign,0
CIC-3f5e58b6c9b7,2026-09-20 08:30:00,172.16.0.220,192.168.1.1,61446,80,TCP,0.761724,4182,250920,SYN,0,syn_flood,1
CIC-11be17186787,2026-09-20 08:30:00,192.168.10.43,192.168.1.7,52810,53,UDP,14.179966,51,24096,"FIN,SYN,ACK",0,benign,0
CIC-502c78260b26,2026-09-20 08:30:00,192.168.10.12,192.168.1.1,55830,8080,TCP,3.278075,57,26678,"FIN,SYN,ACK",0,benign,0
CIC-0cabd61212e7,2026-09-20 08:30:00,192.168.10.24,192.168.1.5,51168,80,TCP,10.664752,42,28390,"FIN,SYN,ACK",0,benign,0
CIC-f1788f1468a7,2026-09-20 08:30:00,192.168.10.29,192.168.1.2,51257,8080,TCP,3.062947,49,26709,"FIN,SYN,ACK",0,benign,0
CIC-78d321648480,2026-09-20 08:30:00,192.168.10.11,192.168.1.1,51333,443,TCP,13.548245,81,26292,"FIN,SYN,ACK",0,benign,0
CIC-1a70f86f3ab7,2026-09-20 08:30:00,172.16.0.23,192.168.1.1,50365,80,TCP,1.980663,820,49200,SYN,0,syn_flood,1
CIC-15b490ca58af,2026-09-20 08:30:00,192.168.10.16,192.168.1.4,59612,8080,TCP,8.724591,18,12811,"FIN,SYN,ACK",0,benign,0
CIC-1b0d1ef9cb45,2026-09-20 08:30:00,192.168.10.21,192.168.1.8,62202,443,TCP,6.738521,64,22656,"FIN,SYN,ACK",0,benign,0
CIC-f4a4f244263d,2026-09-20 08:30:00,172.16.0.214,192.168.1.3,60441,80,TCP,0.568069,4097,245820,SYN,0,syn_flood,1
CIC-6834630c4bf7,2026-09-20 08:30:00,192.168.10.11,192.168.1.7,56563,8080,TCP,12.853323,52,25291,"FIN,SYN,ACK",0,benign,0
CIC-6e01ebf098da,2026-09-20 08:30:00,192.168.10.31,192.168.1.6,56446,443,TCP,4.460537,79,34628,"FIN,SYN,ACK",0,benign,0
CIC-0d5ef08f7bb0,2026-09-20 08:30:00,192.168.10.4,192.168.1.5,61460,53,UDP,2.069442,55,40083,"FIN,SYN,ACK",0,benign,0
CIC-dd750a6b2be2,2026-09-20 08:30:00,192.168.10.12,192.168.1.8,63002,8080,TCP,1.346336,64,29846,"FIN,SYN,ACK",0,benign,0
CIC-93bf8a0bbf0b,2026-09-20 08:30:00,192.168.10.46,192.168.1.5,64384,53,UDP,11.418304,74,38092,"FIN,SYN,ACK",0,benign,0
CIC-2f127e833070,2026-09-20 08:30:00,192.168.10.24,192.168.1.9,57583,53,UDP,9.049854,87,33856,"FIN,SYN,ACK",0,benign,0
CIC-b225b2f08fd1,2026-09-20 08:30:00,192.168.10.11,192.168.1.1,51511,443,TCP,7.051391,96,33895,"FIN,SYN,ACK",0,benign,0
CIC-69c3e532d87e,2026-09-20 08:30:00,172.16.0.137,192.168.1.7,61168,80,TCP,1.56156,2443,146580,SYN,0,syn_flood,1
CIC-e724af67476c,2026-09-20 08:30:00,192.168.10.10,192.168.1.4,54496,8080,TCP,2.356532,15,8541,"FIN,SYN,ACK",0,benign,0
CIC-7deacb02d645,2026-09-20 08:30:00,192.168.10.8,192.168.1.5,61539,80,TCP,11.406663,44,25947,"FIN,SYN,ACK",0,benign,0
CIC-0d0cc4057b73,2026-09-20 08:30:00,192.168.10.32,192.168.1.7,58694,443,TCP,3.397987,80,26810,"FIN,SYN,ACK",0,benign,0
CIC-8d8d7f5e44e0,2026-09-20 08:30:00,192.168.10.16,192.168.1.4,52491,53,UDP,7.925259,69,48627,"FIN,SYN,ACK",0,benign,0
CIC-fa2b4b1c12d9,2026-09-20 08:30:00,192.168.10.46,192.168.1.6,63996,443,TCP,4.582871,75,72295,"FIN,SYN,ACK",0,benign,0
CIC-a92960cacd45,2026-09-20 08:30:00,192.168.10.29,192.168.1.4,59582,53,UDP,4.846708,73,38496,"FIN,SYN,ACK",0,benign,0
CIC-51af9ff527c6,2026-09-20 08:30:00,192.168.10.27,192.168.1.9,63086,443,TCP,5.036571,47,13092,"FIN,SYN,ACK",0,benign,0
CIC-038415f48996,2026-09-20 08:30:00,192.168.10.6,192.168.1.3,52051,53,UDP,11.402149,74,28065,"FIN,SYN,ACK",0,benign,0
CIC-920df6206969,2026-09-20 08:30:00,192.168.10.2,192.168.1.1,63057,80,TCP,1.020954,39,14397,"FIN,SYN,ACK",0,benign,0
CIC-6c24cfef2ceb,2026-09-20 08:30:00,192.168.10.31,192.168.1.2,63782,443,TCP,6.698086,46,36590,"FIN,SYN,ACK",0,benign,0
CIC-9c836e033538,2026-09-20 08:30:00,172.16.0.174,192.168.1.9,51610,443,TCP,0.045291,1,44,SYN,0,port_scan,1
CIC-31841c677ae9,2026-09-20 08:30:00,192.168.10.28,192.168.1.9,54071,53,UDP,10.886011,27,17094,"FIN,SYN,ACK",0,benign,0
CIC-f4301e7aa6c1,2026-09-20 08:30:00,192.168.10.18,192.168.1.3,49454,80,TCP,3.405017,64,41811,"FIN,SYN,ACK",0,benign,0
CIC-039932914bed,2026-09-20 08:30:00,192.168.10.3,192.168.1.8,50836,8080,TCP,9.175541,57,42212,"FIN,SYN,ACK",0,benign,0
CIC-9dda647d59b2,2026-09-20 08:30:00,192.168.10.8,192.168.1.1,55933,80,TCP,3.721212,39,14019,"FIN,SYN,ACK",0,benign,0
CIC-2e9346637e49,2026-09-20 08:30:00,192.168.10.15,192.168.1.5,64305,80,TCP,13.889015,36,12005,"FIN,SYN,ACK",0,benign,0
CIC-0ba98acf773f,2026-09-20 08:30:00,172.16.0.50,192.168.1.3,63993,22,TCP,1.191925,53,5400,"SYN,ACK",0,ssh_brute_force,1
CIC-3f271c9668c8,2026-09-20 08:30:00,192.168.10.24,192.168.1.6,55987,8080,TCP,1.218434,56,26048,"FIN,SYN,ACK",0,benign,0
CIC-6ef4cb0f47d9,2026-09-20 08:30:00,172.16.0.20,192.168.1.7,60667,80,TCP,1.505563,3689,221340,SYN,0,syn_flood,1
CIC-790b1d8dedd8,2026-09-20 08:30:00,192.168.10.36,192.168.1.4,49534,80,TCP,7.113406,64,41050,"FIN,SYN,ACK",0,benign,0
CIC-9a32b5491806,2026-09-20 08:30:00,172.16.0.151,192.168.1.5,64594,80,TCP,0.981452,1488,89280,SYN,0,syn_flood,1
CIC-d56153ec732a,2026-09-20 08:30:00,192.168.10.29,192.168.1.5,59287,443,TCP,12.900438,72,34999,"FIN,SYN,ACK",0,benign,0
CIC-f31768813e82,2026-09-20 08:30:00,192.168.10.33,192.168.1.8,60197,8080,TCP,10.409252,79,17580,"FIN,SYN,ACK",0,benign,0
CIC-4157146317fa,2026-09-20 08:30:00,172.16.0.192,192.168.1.3,51449,80,TCP,1.00308,3895,233700,SYN,0,syn_flood,1
CIC-af112ec89caf,2026-09-20 08:30:00,192.168.10.47,192.168.1.6,53270,8080,TCP,12.693206,65,37388,"FIN,SYN,ACK",0,benign,0
CIC-94070efa11fc,2026-09-20 08:30:00,172.16.0.72,192.168.1.3,51472,80,TCP,1.029603,4482,268920,SYN,0,syn_flood,1
CIC-0ce5c6f58efc,2026-09-20 08:30:00,192.168.10.34,192.168.1.5,55940,443,TCP,0.758218,40,20459,"FIN,SYN,ACK",0,benign,0
CIC-67c1f5a2eda5,2026-09-20 08:30:00,192.168.10.38,192.168.1.4,50932,53,UDP,0.529051,63,37828,"FIN,SYN,ACK",0,benign,0
CIC-d807993fdb45,2026-09-20 08:30:00,192.168.10.42,192.168.1.2,57842,443,TCP,6.875382,24,13503,"FIN,SYN,ACK",0,benign,0
CIC-e8b479cbfb56,2026-09-20 08:30:00,172.16.0.88,192.168.1.4,63147,80,TCP,1.078753,3904,234240,SYN,0,syn_flood,1
CIC-a6f2fa5a1d10,2026-09-20 08:30:00,172.16.0.6,192.168.1.6,65205,80,TCP,0.047177,2,88,SYN,0,port_scan,1
CIC-d8eeb0be4ffb,2026-09-20 08:30:00,192.168.10.49,192.168.1.1,61228,8080,TCP,4.307873,79,61396,"FIN,SYN,ACK",0,benign,0
CIC-dd13ca2640ba,2026-09-20 08:30:00,192.168.10.1,192.168.1.5,50427,80,TCP,8.227467,40,20840,"FIN,SYN,ACK",0,benign,0
CIC-8d4ea0aff8b7,2026-09-20 08:30:00,192.168.10.7,192.168.1.1,52551,80,TCP,4.892323,31,20491,"FIN,SYN,ACK",0,benign,0
CIC-92300663cdcf,2026-09-20 08:30:00,192.168.10.46,192.168.1.5,61117,80,TCP,4.02385,67,22652,"FIN,SYN,ACK",0,benign,0
CIC-844db7234fcc,2026-09-20 08:30:00,192.168.10.14,192.168.1.8,55926,80,TCP,3.919592,71,40811,"FIN,SYN,ACK",0,benign,0
CIC-5af007ec672c,2026-09-20 08:30:00,192.168.10.2,192.168.1.4,55757,80,TCP,7.984313,94,32956,"FIN,SYN,ACK",0,benign,0
CIC-d3ba083377a7,2026-09-20 08:30:00,192.168.10.18,192.168.1.4,55713,53,UDP,10.216522,38,16960,"FIN,SYN,ACK",0,benign,0
CIC-9ca6e39dba56,2026-09-20 08:30:00,192.168.10.11,192.168.1.9,49839,443,TCP,7.024313,55,34104,"FIN,SYN,ACK",0,benign,0
CIC-19b1d7a4cc9a,2026-09-20 08:30:00,192.168.10.37,192.168.1.2,54787,53,UDP,0.632741,57,16697,"FIN,SYN,ACK",0,benign,0
CIC-c99927ea1301,2026-09-20 08:30:00,192.168.10.49,192.168.1.4,57157,53,UDP,14.056763,47,36061,"FIN,SYN,ACK",0,benign,0
CIC-04f9f22b6369,2026-09-20 08:30:00,172.16.0.46,192.168.1.6,56514,8080,TCP,0.027129,2,88,SYN,0,port_scan,1
CIC-d00f65233092,2026-09-20 08:30:00,172.16.0.11,192.168.1.1,64630,80,TCP,0.013964,2,88,SYN,0,port_scan,1
CIC-69f3f0d345c7,2026-09-20 08:30:00,192.168.10.19,192.168.1.4,56003,8080,TCP,4.144897,48,12423,"FIN,SYN,ACK",0,benign,0
CIC-fd41b4ce5638,2026-09-20 08:30:00,192.168.10.38,192.168.1.9,58973,443,TCP,4.952462,28,5758,"FIN,SYN,ACK",0,benign,0
CIC-a67019aa17f4,2026-09-20 08:30:00,192.168.10.38,192.168.1.8,61167,80,TCP,7.588079,68,37561,"FIN,SYN,ACK",0,benign,0
CIC-7b5bbb87078a,2026-09-20 08:30:00,192.168.10.46,192.168.1.1,57225,80,TCP,6.543521,49,24860,"FIN,SYN,ACK",0,benign,0
CIC-954ab457dbdd,2026-09-20 08:30:00,192.168.10.38,192.168.1.8,61262,53,UDP,11.562856,15,4675,"FIN,SYN,ACK",0,benign,0
CIC-94a98d770d95,2026-09-20 08:30:00,192.168.10.3,192.168.1.5,59952,8080,TCP,12.860062,29,10286,"FIN,SYN,ACK",0,benign,0
CIC-33c0fc245aec,2026-09-20 08:30:00,192.168.10.44,192.168.1.4,64171,8080,TCP,5.921388,67,34495,"FIN,SYN,ACK",0,benign,0
CIC-f88b9c8aeb1f,2026-09-20 08:30:00,192.168.10.8,192.168.1.4,61714,80,TCP,7.562555,30,17761,"FIN,SYN,ACK",0,benign,0
CIC-49658a3e500b,2026-09-20 08:30:00,192.168.10.39,192.168.1.9,57291,80,TCP,6.230453,68,55067,"FIN,SYN,ACK",0,benign,0
CIC-77ff4178d91f,2026-09-20 08:30:00,192.168.10.29,192.168.1.3,54337,443,TCP,2.174453,74,37019,"FIN,SYN,ACK",0,benign,0
CIC-899f3532bc5d,2026-09-20 08:30:00,192.168.10.30,192.168.1.8,52111,443,TCP,1.772031,50,16975,"FIN,SYN,ACK",0,benign,0
CIC-6bed4ed0b2c4,2026-09-20 08:30:00,172.16.0.18,192.168.1.4,60012,80,TCP,0.591258,2805,168300,SYN,0,syn_flood,1
CIC-a35571b1bc6b,2026-09-20 08:30:00,192.168.10.17,192.168.1.5,60916,80,TCP,13.426192,26,15218,"FIN,SYN,ACK",0,benign,0
CIC-3c4b5eb6f5b6,2026-09-20 08:30:00,172.16.0.254,192.168.1.5,61668,80,TCP,0.297887,3746,224760,SYN,0,syn_flood,1
CIC-9a16140b9811,2026-09-20 08:30:00,192.168.10.46,192.168.1.9,59879,53,UDP,7.261521,85,20055,"FIN,SYN,ACK",0,benign,0
CIC-330aeb8ca3b4,2026-09-20 08:30:00,192.168.10.45,192.168.1.3,63224,53,UDP,5.359715,60,20533,"FIN,SYN,ACK",0,benign,0
CIC-c04138291924,2026-09-20 08:30:00,192.168.10.33,192.168.1.1,56454,53,UDP,1.053977,37,16466,"FIN,SYN,ACK",0,benign,0
CIC-8fe2b4eefc9b,2026-09-20 08:30:00,192.168.10.19,192.168.1.5,63395,8080,TCP,11.240291,67,26756,"FIN,SYN,ACK",0,benign,0
CIC-d9582ca13dd7,2026-09-20 08:30:00,192.168.10.10,192.168.1.3,60562,80,TCP,0.956429,47,18213,"FIN,SYN,ACK",0,benign,0
CIC-dbf1abc92b15,2026-09-20 08:30:00,192.168.10.19,192.168.1.6,53900,80,TCP,5.852899,36,25308,"FIN,SYN,ACK",0,benign,0
CIC-d04210f9f590,2026-09-20 08:30:00,192.168.10.22,192.168.1.7,65377,53,UDP,7.853602,55,16610,"FIN,SYN,ACK",0,benign,0
CIC-a0aecde88ec1,2026-09-20 08:30:00,192.168.10.37,192.168.1.5,49640,53,UDP,6.902725,14,4844,"FIN,SYN,ACK",0,benign,0
CIC-c89ec57dfeb4,2026-09-20 08:30:00,192.168.10.42,192.168.1.8,57748,53,UDP,13.046959,64,44092,"FIN,SYN,ACK",0,benign,0
