flow_id,timestamp,src_ip,dst_ip,src_port,dst_port,protocol,flow_duration,packet_count,byte_count,tcp_flags,tos,label,is_anomaly
FLW-430539-85bba628,2026-09-20T08:54:46.489693,10.100.6.45,157.111.247.253,61918,443,TCP,1.7596,48,49271,"SYN,ACK,PSH,FIN",0,benign,0
FLW-411640-93fc4998,2026-09-20T08:33:45.771020,10.200.2.10,10.200.3.20,49446,1433,TCP,1.37076,95,71263,"SYN,ACK,PSH",16,benign,0
FLW-818855-de5c9e8b,2026-09-20T08:54:35.917583,10.200.3.20,10.200.3.10,56333,5432,TCP,5.14753,204,167560,"SYN,ACK,PSH",16,benign,0
FLW-944397-f256ad66,2026-09-20T08:45:46.869468,10.100.9.32,20.39.190.46,60869,443,TCP,7.23308,31,29891,"SYN,ACK,PSH,FIN",0,benign,0
FLW-422088-3b3784e4,2026-09-20T08:59:53.948855,10.100.6.30,10.200.1.53,61758,53,UDP,0.05845,2,381,NONE,0,benign,0
FLW-109068-abd3b0f4,2026-09-20T08:21:14.771316,10.100.3.28,10.200.2.53,58744,53,UDP,0.00335,2,455,NONE,0,benign,0
FLW-570046-ecbb7bfe,2026-09-20T08:48:39.742545,10.200.1.16,10.200.3.10,64345,5432,TCP,2.49446,151,143899,"SYN,ACK,PSH",16,benign,0
FLW-693541-1fe24147,2026-09-20T08:07:58.908554,10.200.3.26,10.200.3.10,56798,1433,TCP,4.71107,129,103286,"SYN,ACK,PSH",16,benign,0
FLW-489697-6c0a6862,2026-09-20T08:16:13.692286,10.100.6.41,10.200.1.53,57717,53,UDP,0.00465,2,272,NONE,0,benign,0
FLW-874616-d3f2de9b,2026-09-20T08:59:44.427205,10.100.2.15,10.200.2.53,59664,53,UDP,0.02761,2,445,NONE,0,benign,0
FLW-630613-ae38bab9,2026-09-20T08:22:29.124540,10.100.2.39,157.28.170.171,49436,443,TCP,0.32509,42,43835,"SYN,ACK,PSH,FIN",0,benign,0
FLW-409064-e0a1120a,2026-09-20T08:04:13.120099,10.200.1.11,10.200.3.30,53389,5432,TCP,4.70121,135,100266,"SYN,ACK,PSH",16,benign,0
FLW-201774-24aed75a,2026-09-20T08:09:25.291790,10.100.5.36,104.219.22.178,57743,443,TCP,1.29955,64,59276,"SYN,ACK,PSH,FIN",0,benign,0
FLW-290249-c94fa77c,2026-09-20T08:14:27.856937,10.200.2.27,10.200.3.10,49460,1433,TCP,5.20418,111,70620,"SYN,ACK,PSH",16,benign,0
FLW-577310-b6f648e6,2026-09-20T08:44:55.455070,10.100.2.15,10.200.2.53,60066,53,UDP,0.05497,2,201,NONE,0,benign,0
FLW-166073-41b95782,2026-09-20T08:57:26.761616,10.100.8.36,10.200.1.53,56487,53,UDP,0.03701,2,123,NONE,0,benign,0
FLW-105276-92c05b3d,2026-09-20T08:01:55.356922,10.100.5.37,13.22.193.106,60380,443,TCP,1.33692,68,44140,"SYN,ACK,PSH,FIN",0,benign,0
FLW-556340-2d6ed6bb,2026-09-20T08:40:30.045125,10.100.9.36,10.200.2.14,63525,123,UDP,0.01448,2,96,NONE,0,benign,0
FLW-829449-67288b87,2026-09-20T08:13:00.144192,10.100.4.43,13.184.177.118,59198,443,TCP,0.0944,45,41629,"SYN,ACK,PSH,FIN",0,benign,0
FLW-698788-37bdd51b,2026-09-20T08:37:16.596593,10.100.8.30,10.200.1.53,53278,53,UDP,0.02788,2,362,NONE,0,benign,0
FLW-898679-bb4ac10c,2026-09-20T08:50:28.032232,10.100.5.10,10.200.2.53,62527,53,UDP,0.01138,2,207,NONE,0,benign,0
FLW-534369-3beae4d9,2026-09-20T08:29:48.496079,10.100.5.26,10.200.3.27,54176,123,UDP,0.01009,2,96,NONE,0,benign,0
FLW-768162-b066af92,2026-09-20T08:36:40.663302,10.100.5.47,104.34.175.121,59102,443,TCP,0.09638,39,24344,"SYN,ACK,PSH,FIN",0,benign,0
FLW-432740-c158ff9f,2026-09-20T08:01:22.753113,10.100.7.23,20.217.9.60,52464,443,TCP,10.54219,52,48268,"SYN,ACK,PSH,FIN",0,benign,0
FLW-115838-c73d268d,2026-09-20T08:12:39.403399,10.100.9.15,10.200.2.53,50681,53,UDP,0.05133,2,157,NONE,0,benign,0
FLW-931509-c6701128,2026-09-20T08:40:08.211572,10.100.9.23,10.200.1.53,65409,53,UDP,0.05684,2,161,NONE,0,benign,0
FLW-290179-064901ae,2026-09-20T08:20:16.527294,10.200.3.18,10.200.3.20,54061,5432,TCP,4.10727,121,82600,"SYN,ACK,PSH",16,benign,0
FLW-953985-665c8eb6,2026-09-20T08:00:17.486416,10.100.9.33,157.153.183.223,61103,443,TCP,1.49055,66,53444,"SYN,ACK,PSH,FIN",0,benign,0
FLW-967168-4f226ac8,2026-09-20T08:05:28.210328,10.100.3.22,151.84.168.37,64512,443,TCP,1.57868,47,49989,"SYN,ACK,PSH,FIN",0,benign,0
FLW-962104-c4f6a6d9,2026-09-20T08:42:09.247318,10.100.4.11,157.6.27.23,62585,443,TCP,9.1537,53,60092,"SYN,ACK,PSH,FIN",0,benign,0
FLW-118230-b20223b4,2026-09-20T08:26:24.851231,10.200.3.24,10.200.3.30,59430,1433,TCP,2.44221,143,99043,"SYN,ACK,PSH",16,benign,0
FLW-802336-a9118a76,2026-09-20T08:56:28.811919,10.100.8.47,10.200.1.53,55539,53,UDP,0.04408,2,413,NONE,0,benign,0
FLW-697013-36f699a1,2026-09-20T08:41:02.585548,10.100.1.41,10.200.2.15,63554,123,UDP,0.0176,2,96,NONE,0,benign,0
FLW-427611-696462b4,2026-09-20T08:45:42.092061,10.100.6.11,10.200.3.19,65165,0,ICMP,0.00826,2,128,NONE,0,benign,0
FLW-944748-45ac0792,2026-09-20T08:30:43.871113,10.100.3.31,13.27.45.150,52680,443,TCP,2.32131,52,29113,"SYN,ACK,PSH,FIN",0,benign,0
FLW-573130-938a0425,2026-09-20T08:35:44.678678,10.100.6.33,10.200.3.27,57933,123,UDP,0.00181,2,96,NONE,0,benign,0
FLW-519897-e36af07a,2026-09-20T08:19:24.309329,10.100.6.48,20.66.252.238,56696,443,TCP,1.13492,82,74745,"SYN,ACK,PSH,FIN",0,benign,0
FLW-302463-8a2c3f46,2026-09-20T08:59:20.436383,10.100.1.13,157.198.67.183,51679,443,TCP,0.49927,52,51708,"SYN,ACK,PSH,FIN",0,benign,0
FLW-612950-bab931d5,2026-09-20T08:11:42.722960,10.100.3.46,10.200.1.53,55967,53,UDP,0.02242,2,124,NONE,0,benign,0
FLW-539778-c4ecf749,2026-09-20T08:36:23.515561,10.100.8.20,10.200.3.12,51626,123,UDP,0.01986,2,96,NONE,0,benign,0
FLW-274367-51c14d6b,2026-09-20T08:50:11.678423,10.100.9.21,157.30.87.245,59972,443,TCP,0.55691,87,66508,"SYN,ACK,PSH,FIN",0,benign,0
FLW-419553-083793a7,2026-09-20T08:54:18.670764,10.100.4.30,104.34.175.121,57521,443,TCP,1.60626,47,45715,"SYN,ACK,PSH,FIN",0,benign,0
FLW-506758-56e5f558,2026-09-20T08:54:47.389267,10.100.9.22,151.116.179.52,57522,443,TCP,10.20867,75,43894,"SYN,ACK,PSH,FIN",0,benign,0
FLW-415838-bc4cb513,2026-09-20T08:39:14.771420,10.200.3.13,10.200.3.10,50464,5432,TCP,6.06587,114,136336,"SYN,ACK,PSH",16,benign,0
FLW-212403-5149ac1e,2026-09-20T08:18:16.979712,10.200.2.18,10.200.3.20,55003,1433,TCP,5.22149,189,156625,"SYN,ACK,PSH",16,benign,0
FLW-908942-3778cec9,2026-09-20T08:50:40.178843,10.100.4.16,151.149.25.166,49767,443,TCP,4.07406,70,52978,"SYN,ACK,PSH,FIN",0,benign,0
FLW-215782-ddecf4ed,2026-09-20T08:52:46.436241,10.100.4.39,13.151.75.6,62816,443,TCP,0.47736,64,37556,"SYN,ACK,PSH,FIN",0,benign,0
FLW-542205-6b996f09,2026-09-20T08:40:01.593846,10.100.2.48,151.36.63.30,61832,443,TCP,5.42482,26,19538,"SYN,ACK,PSH,FIN",0,benign,0
FLW-814386-1f9ae65d,2026-09-20T08:02:43.550717,10.100.6.14,13.185.239.196,63976,443,TCP,0.36082,100,58440,"SYN,ACK,PSH,FIN",0,benign,0
FLW-291330-9a03ef8f,2026-09-20T08:58:47.184726,10.100.5.49,10.200.2.10,62374,123,UDP,0.00291,2,96,NONE,0,benign,0
FLW-838987-01f5b8e3,2026-09-20T08:00:51.693135,10.100.4.42,10.200.1.29,61415,123,UDP,0.00784,2,96,NONE,0,benign,0
FLW-555036-da792caa,2026-09-20T08:50:46.171837,10.200.3.15,10.200.3.10,65405,1433,TCP,11.47664,141,132623,"SYN,ACK,PSH",16,benign,0
FLW-114456-b9c9551f,2026-09-20T08:32:55.712397,10.100.5.28,10.200.2.53,62492,53,UDP,0.00803,2,142,NONE,0,benign,0
FLW-817712-3e949597,2026-09-20T08:31:32.061114,10.100.7.32,157.198.67.183,53518,443,TCP,0.09707,62,69197,"SYN,ACK,PSH,FIN",0,benign,0
FLW-920435-387e4542,2026-09-20T08:13:22.557237,10.100.8.39,10.200.2.53,54789,53,UDP,0.0565,2,367,NONE,0,benign,0
FLW-124170-d1991813,2026-09-20T08:08:35.875821,10.200.1.27,10.200.3.10,53875,1433,TCP,2.43917,146,136713,"SYN,ACK,PSH",16,benign,0
FLW-720592-2a22635d,2026-09-20T08:14:07.113888,10.100.7.17,104.219.22.178,58840,443,TCP,4.03649,65,58336,"SYN,ACK,PSH,FIN",0,benign,0
FLW-131480-cf9e9b9e,2026-09-20T08:02:01.552287,10.100.5.11,10.200.2.27,61941,123,UDP,0.00867,2,96,NONE,0,benign,0
FLW-491258-fb98b096,2026-09-20T08:29:47.102937,10.200.2.17,10.200.3.20,52479,5432,TCP,6.03405,133,110940,"SYN,ACK,PSH",16,benign,0
FLW-142525-094a2696,2026-09-20T08:08:08.310367,10.100.7.36,13.151.75.6,54565,443,TCP,1.21606,47,24078,"SYN,ACK,PSH,FIN",0,benign,0
FLW-644172-a99b26c2,2026-09-20T08:38:08.535608,10.100.5.30,10.200.2.53,64779,53,UDP,0.03435,2,266,NONE,0,benign,0
FLW-287143-87ded654,2026-09-20T08:30:25.331990,10.100.6.38,10.200.2.53,51886,53,UDP,0.04632,2,389,NONE,0,benign,0
FLW-168873-d1b2240f,2026-09-20T08:34:55.477583,10.100.3.27,151.238.241.62,56713,443,TCP,1.83092,33,16930,"SYN,ACK,PSH,FIN",0,benign,0
FLW-194092-229f8859,2026-09-20T08:50:22.307779,10.200.3.17,10.200.3.30,64612,5432,TCP,21.46368,135,129242,"SYN,ACK,PSH",16,benign,0
FLW-673095-46ba8da8,2026-09-20T08:17:08.179677,10.100.7.32,10.200.3.17,55697,123,UDP,0.0113,2,96,NONE,0,benign,0
FLW-952823-56ba646c,2026-09-20T08:39:28.706267,10.100.1.12,13.184.177.118,49607,443,TCP,0.54976,51,39263,"SYN,ACK,PSH,FIN",0,benign,0
FLW-259001-f774906d,2026-09-20T08:30:31.413363,10.100.5.14,10.200.1.53,60401,53,UDP,0.03796,4,466,NONE,0,benign,0
FLW-120683-b3e3e186,2026-09-20T08:22:45.109846,10.100.7.33,10.200.2.53,57466,53,UDP,0.03976,2,443,NONE,0,benign,0
FLW-259216-5d175353,2026-09-20T08:56:04.778260,10.100.6.31,13.41.229.128,61182,443,TCP,3.77411,74,40741,"SYN,ACK,PSH,FIN",0,benign,0
FLW-607368-1110778c,2026-09-20T08:05:08.386989,10.100.6.35,157.58.144.171,53496,443,TCP,5.30508,67,53816,"SYN,ACK,PSH,FIN",0,benign,0
FLW-689345-b130b740,2026-09-20T08:47:25.972514,10.100.9.34,104.180.71.199,53372,443,TCP,8.60563,47,37066,"SYN,ACK,PSH,FIN",0,benign,0
FLW-825688-2918261b,2026-09-20T08:34:03.018478,10.200.2.16,10.200.3.30,60040,5432,TCP,5.2545,67,48761,"SYN,ACK,PSH",16,benign,0
FLW-952894-32813e45,2026-09-20T08:31:41.695840,10.100.6.44,10.200.2.53,55994,53,UDP,0.00931,2,154,NONE,0,benign,0
FLW-575041-2fbf920a,2026-09-20T08:50:17.405315,10.100.9.33,104.117.129.145,55627,443,TCP,8.42437,31,24116,"SYN,ACK,PSH,FIN",0,benign,0
FLW-359783-b0a0bd1a,2026-09-20T08:05:38.513538,10.100.5.11,104.40.189.174,57686,443,TCP,6.38806,31,22505,"SYN,ACK,PSH,FIN",0,benign,0
FLW-911455-2131fc38,2026-09-20T08:08:53.580320,10.100.1.35,104.83.231.95,60899,443,TCP,0.21953,67,67040,"SYN,ACK,PSH,FIN",0,benign,0
FLW-448137-39f2c359,2026-09-20T08:20:09.425044,10.200.2.13,10.200.3.30,61063,1433,TCP,7.76224,86,73308,"SYN,ACK,PSH",16,benign,0
FLW-190369-31205c64,2026-09-20T08:54:39.613998,10.100.9.30,13.200.199.169,58389,443,TCP,0.33214,76,54227,"SYN,ACK,PSH,FIN",0,benign,0
FLW-598238-97b8690a,2026-09-20T08:37:21.479245,10.100.6.20,151.42.136.12,64110,443,TCP,0.98269,34,23881,"SYN,ACK,PSH,FIN",0,benign,0
FLW-256634-5b35881a,2026-09-20T08:24:57.453260,10.100.3.14,10.200.2.53,57893,53,UDP,0.04565,2,194,NONE,0,benign,0
FLW-729475-8398442a,2026-09-20T08:45:22.147615,10.100.4.13,10.200.1.26,62097,123,UDP,0.00562,2,96,NONE,0,benign,0
FLW-828644-4cc2404d,2026-09-20T08:06:30.417750,10.100.3.17,13.151.75.6,56552,443,TCP,4.18506,82,34568,"SYN,ACK,PSH,FIN",0,benign,0
FLW-245650-93a2ef9b,2026-09-20T08:41:06.085782,10.100.7.30,10.200.3.21,64361,123,UDP,0.00488,2,96,NONE,0,benign,0
FLW-234076-2de728c5,2026-09-20T08:13:01.803564,10.100.3.23,151.116.179.52,58397,443,TCP,1.47472,60,32556,"SYN,ACK,PSH,FIN",0,benign,0
FLW-810542-eb5a008d,2026-09-20T08:38:05.379405,10.100.3.21,151.197.167.112,53955,443,TCP,0.72977,59,25276,"SYN,ACK,PSH,FIN",0,benign,0
FLW-733277-14465da1,2026-09-20T08:34:46.515416,10.100.3.40,13.151.75.6,54293,443,TCP,0.39772,63,50118,"SYN,ACK,PSH,FIN",0,benign,0
FLW-666277-2234b0e7,2026-09-20T08:31:09.841405,10.100.8.48,13.164.103.209,51425,443,TCP,3.67931,49,46567,"SYN,ACK,PSH,FIN",0,benign,0
FLW-342275-87c9017d,2026-09-20T08:31:37.121944,10.100.4.48,10.200.2.53,59155,53,UDP,0.00927,2,163,NONE,0,benign,0
FLW-898848-4600ba6a,2026-09-20T08:55:54.128159,10.100.9.13,151.197.167.112,55774,443,TCP,0.69117,59,43476,"SYN,ACK,PSH,FIN",0,benign,0
FLW-721085-ff8025e3,2026-09-20T08:48:34.743583,10.100.7.27,10.200.1.53,55008,53,UDP,0.03113,2,350,NONE,0,benign,0
FLW-138701-b3635774,2026-09-20T08:46:26.875587,10.100.1.44,151.132.120.81,50666,443,TCP,0.60999,86,62786,"SYN,ACK,PSH,FIN",0,benign,0
FLW-625804-4c3fb094,2026-09-20T08:09:37.123290,10.100.1.48,20.15.218.72,63109,443,TCP,7.11866,61,44131,"SYN,ACK,PSH,FIN",0,benign,0
FLW-133057-5bf3e666,2026-09-20T08:31:04.764439,10.100.1.11,13.78.206.148,57053,443,TCP,4.70641,55,48126,"SYN,ACK,PSH,FIN",0,benign,0
FLW-373762-c1dc691b,2026-09-20T08:24:44.340484,10.100.9.45,10.200.2.23,61964,123,UDP,0.01861,2,96,NONE,0,benign,0
FLW-171862-b1f38710,2026-09-20T08:35:22.097478,10.100.9.39,13.185.239.196,52867,443,TCP,3.14866,78,64056,"SYN,ACK,PSH,FIN",0,benign,0
FLW-297705-aa2f7a13,2026-09-20T08:38:58.320869,10.100.1.39,157.210.3.228,64179,443,TCP,0.99113,42,24190,"SYN,ACK,PSH,FIN",0,benign,0
FLW-701648-dfd46224,2026-09-20T08:24:08.468669,10.100.5.42,157.58.144.171,63210,443,TCP,3.6533,51,35113,"SYN,ACK,PSH,FIN",0,benign,0
FLW-259734-10bff3e2,2026-09-20T08:40:52.729108,10.200.2.21,10.200.3.30,55816,5432,TCP,3.48977,159,122283,"SYN,ACK,PSH",16,benign,0
FLW-542254-0c2e8bf0,2026-09-20T08:23:04.202723,10.100.4.34,13.22.193.106,56811,443,TCP,3.15967,66,53248,"SYN,ACK,PSH,FIN",0,benign,0
FLW-641664-b3cf45b3,2026-09-20T08:10:04.463309,10.100.9.14,10.200.2.22,53061,123,UDP,0.01489,2,96,NONE,0,benign,0
FLW-907018-9d926300,2026-09-20T08:57:00.511831,10.100.4.21,104.121.206.68,56664,443,TCP,0.12688,63,52162,"SYN,ACK,PSH,FIN",0,benign,0
FLW-568602-60ee2530,2026-09-20T08:45:14.179051,10.200.2.25,10.200.3.10,57495,5432,TCP,4.30684,107,111884,"SYN,ACK,PSH",16,benign,0
FLW-290098-ee227d37,2026-09-20T08:51:31.223234,10.100.3.12,157.174.162.36,57682,443,TCP,0.62081,68,32198,"SYN,ACK,PSH,FIN",0,benign,0
FLW-191210-3496115a,2026-09-20T08:53:56.096769,10.100.7.22,20.51.205.2,57221,443,TCP,0.52482,31,36596,"SYN,ACK,PSH,FIN",0,benign,0
FLW-769030-ab5bf73a,2026-09-20T08:41:59.922049,10.100.4.22,13.164.103.209,52779,443,TCP,4.50065,95,67880,"SYN,ACK,PSH,FIN",0,benign,0
FLW-971768-8f040570,2026-09-20T08:02:28.809950,10.200.2.11,10.200.3.30,58494,1433,TCP,4.97077,139,93327,"SYN,ACK,PSH",16,benign,0
FLW-223460-81dae3f6,2026-09-20T08:35:30.342446,10.100.8.27,10.200.1.53,64109,53,UDP,0.04591,2,379,NONE,0,benign,0
FLW-630376-73da7b22,2026-09-20T08:40:53.459416,10.100.5.42,13.164.103.209,64612,443,TCP,5.15558,43,21405,"SYN,ACK,PSH,FIN",0,benign,0
FLW-979486-7bd22596,2026-09-20T08:21:27.979227,10.200.3.28,10.200.3.20,50234,5432,TCP,7.5703,115,88256,"SYN,ACK,PSH",16,benign,0
FLW-860965-4c737eef,2026-09-20T08:02:58.200998,10.100.8.19,20.148.114.89,57963,443,TCP,0.98609,67,58411,"SYN,ACK,PSH,FIN",0,benign,0
FLW-423089-26ebe508,2026-09-20T08:07:39.716888,10.100.5.12,20.81.52.243,59967,443,TCP,1.66781,93,65955,"SYN,ACK,PSH,FIN",0,benign,0
FLW-248380-d32305c2,2026-09-20T08:03:03.531782,10.100.6.32,151.42.136.12,55889,443,TCP,0.70924,69,46500,"SYN,ACK,PSH,FIN",0,benign,0
FLW-864097-803d4a1b,2026-09-20T08:02:35.307539,10.100.1.44,151.197.167.112,53544,443,TCP,5.79117,36,25929,"SYN,ACK,PSH,FIN",0,benign,0
FLW-840741-e5de3502,2026-09-20T08:37:10.984247,10.100.4.14,104.68.195.247,50582,443,TCP,7.91144,98,91523,"SYN,ACK,PSH,FIN",0,benign,0
FLW-473749-e4648b89,2026-09-20T08:18:40.191175,10.100.3.20,104.239.41.146,60094,443,TCP,0.34227,95,86249,"SYN,ACK,PSH,FIN",0,benign,0
FLW-256229-39b57026,2026-09-20T08:49:29.158055,10.200.3.20,10.200.3.10,61490,5432,TCP,1.58235,96,78173,"SYN,ACK,PSH",16,benign,0
FLW-390148-00f929fd,2026-09-20T08:41:57.390043,10.100.5.40,10.200.2.53,56160,53,UDP,0.00247,2,374,NONE,0,benign,0
FLW-357729-dad41c2c,2026-09-20T08:38:08.983140,10.100.1.40,10.200.1.53,63115,53,UDP,0.05125,2,276,NONE,0,benign,0
FLW-767453-1a47f1da,2026-09-20T08:51:31.238522,10.100.9.32,13.22.193.106,65278,443,TCP,0.43109,55,35997,"SYN,ACK,PSH,FIN",0,benign,0
FLW-123003-4c6a0417,2026-09-20T08:48:06.738958,10.100.8.21,13.185.239.196,55975,443,TCP,1.35937,117,66839,"SYN,ACK,PSH,FIN",0,benign,0
FLW-769903-36c2cd8e,2026-09-20T08:02:04.697034,10.100.1.39,157.28.170.171,56945,443,TCP,1.46526,46,36779,"SYN,ACK,PSH,FIN",0,benign,0
FLW-687527-e0cf857f,2026-09-20T08:10:30.061111,10.100.1.13,10.200.2.53,60916,53,UDP,0.0319,2,405,NONE,0,benign,0
FLW-513798-aac9483a,2026-09-20T08:07:51.041070,10.100.7.32,20.66.252.238,61669,443,TCP,1.25688,31,24137,"SYN,ACK,PSH,FIN",0,benign,0
FLW-882510-ca19d3ba,2026-09-20T08:05:12.481596,10.200.2.18,10.200.3.30,49879,1433,TCP,4.51917,107,106841,"SYN,ACK,PSH",16,benign,0
FLW-364006-37da415c,2026-09-20T08:04:36.047472,10.100.4.23,10.200.1.53,61747,53,UDP,0.0076,2,161,NONE,0,benign,0
FLW-991712-ccca9a31,2026-09-20T08:46:36.693956,10.100.2.11,10.200.2.18,63103,123,UDP,0.01178,2,96,NONE,0,benign,0
FLW-187484-e58b3cad,2026-09-20T08:34:28.458680,10.100.9.44,151.142.129.200,49406,443,TCP,0.48153,20,10557,"SYN,ACK,PSH,FIN",0,benign,0
FLW-811027-f990b68c,2026-09-20T08:50:17.869485,10.100.9.38,13.200.199.169,63452,443,TCP,4.35124,23,19244,"SYN,ACK,PSH,FIN",0,benign,0
FLW-316283-10b52b2b,2026-09-20T08:30:46.771262,10.100.5.10,10.200.1.53,62772,53,UDP,0.02995,2,240,NONE,0,benign,0
FLW-784060-76e84248,2026-09-20T08:43:06.026756,10.100.1.46,20.51.205.2,56831,443,TCP,0.66348,61,51377,"SYN,ACK,PSH,FIN",0,benign,0
FLW-820326-2c8f2a3c,2026-09-20T08:33:04.225933,10.100.4.27,104.199.17.22,53050,443,TCP,1.9187,77,73845,"SYN,ACK,PSH,FIN",0,benign,0
FLW-195378-05a4f918,2026-09-20T08:13:02.841547,10.100.3.30,104.95.47.236,53976,443,TCP,0.71205,50,32932,"SYN,ACK,PSH,FIN",0,benign,0
FLW-284866-feb2b687,2026-09-20T08:30:00.992396,10.100.8.16,10.200.2.53,53051,53,UDP,0.02474,2,237,NONE,0,benign,0
FLW-925823-bf228e23,2026-09-20T08:15:41.228456,10.100.9.44,20.75.111.169,63758,443,TCP,4.29169,65,57799,"SYN,ACK,PSH,FIN",0,benign,0
FLW-509432-bba30ca8,2026-09-20T08:00:36.465614,10.100.6.47,157.198.67.183,64148,443,TCP,2.64895,89,78028,"SYN,ACK,PSH,FIN",0,benign,0
FLW-786042-3e448ceb,2026-09-20T08:16:19.582150,10.200.2.12,10.200.3.30,64504,5432,TCP,8.27908,98,86703,"SYN,ACK,PSH",16,benign,0
FLW-138791-6677acbd,2026-09-20T08:23:47.855619,10.100.1.14,13.92.244.23,62425,443,TCP,0.22093,80,72431,"SYN,ACK,PSH,FIN",0,benign,0
FLW-160581-81476c92,2026-09-20T08:42:45.399661,10.100.2.10,151.50.72.79,59467,443,TCP,1.2184,43,37046,"SYN,ACK,PSH,FIN",0,benign,0
FLW-502219-6e091cb6,2026-09-20T08:54:18.707053,10.200.1.23,10.200.3.10,49807,5432,TCP,3.23642,112,122092,"SYN,ACK,PSH",16,benign,0
FLW-869287-3debf19f,2026-09-20T08:37:05.560052,10.100.2.45,13.11.46.126,61563,443,TCP,4.36786,60,51516,"SYN,ACK,PSH,FIN",0,benign,0
FLW-852378-f53a8370,2026-09-20T08:37:18.931890,10.100.5.24,20.51.205.2,58939,443,TCP,0.37176,84,56906,"SYN,ACK,PSH,FIN",0,benign,0
FLW-895090-20fd0c4e,2026-09-20T08:01:03.033892,10.100.9.37,151.141.139.95,50139,443,TCP,3.81316,51,28656,"SYN,ACK,PSH,FIN",0,benign,0
FLW-887667-ccb44638,2026-09-20T08:52:04.993063,10.100.1.12,13.74.158.131,56351,443,TCP,2.66356,39,32155,"SYN,ACK,PSH,FIN",0,benign,0
FLW-899300-fb51cdcf,2026-09-20T08:49:50.153562,10.100.4.36,157.30.87.245,54786,443,TCP,0.34662,75,31107,"SYN,ACK,PSH,FIN",0,benign,0
FLW-336319-0f932de2,2026-09-20T08:38:15.333280,10.100.6.35,157.24.134.248,62529,443,TCP,0.39401,38,37472,"SYN,ACK,PSH,FIN",0,benign,0
FLW-582756-1660b7fd,2026-09-20T08:17:51.418091,10.100.1.29,10.200.2.53,52617,53,UDP,0.04264,2,317,NONE,0,benign,0
FLW-681850-095eeef6,2026-09-20T08:09:55.913406,10.100.2.32,13.44.77.235,55070,443,TCP,4.41356,55,58787,"SYN,ACK,PSH,FIN",0,benign,0
FLW-721999-49873c9b,2026-09-20T08:15:57.924201,10.100.6.11,104.34.175.121,55886,443,TCP,2.58664,30,23599,"SYN,ACK,PSH,FIN",0,benign,0
FLW-699594-ddb7ed26,2026-09-20T08:30:11.371863,10.100.2.11,157.24.134.248,50627,443,TCP,2.05582,41,36787,"SYN,ACK,PSH,FIN",0,benign,0
FLW-537508-47a2b70a,2026-09-20T08:39:07.745864,10.100.3.40,10.200.1.53,50839,53,UDP,0.03927,2,288,NONE,0,benign,0
FLW-251651-687acbba,2026-09-20T08:28:27.291658,10.100.6.17,20.39.127.177,49991,443,TCP,0.57476,41,39868,"SYN,ACK,PSH,FIN",0,benign,0
FLW-964341-a3220892,2026-09-20T08:40:57.379457,10.100.5.37,151.247.114.227,63358,443,TCP,0.11623,14,11686,"SYN,ACK,PSH,FIN",0,benign,0
FLW-444987-ab8f71b8,2026-09-20T08:56:10.058868,10.100.5.49,20.85.139.133,56326,443,TCP,0.80873,48,36098,"SYN,ACK,PSH,FIN",0,benign,0
FLW-362356-9fdae981,2026-09-20T08:25:54.032558,10.200.3.16,10.200.3.30,54825,5432,TCP,6.95374,133,118803,"SYN,ACK,PSH",16,benign,0
FLW-985438-4acde10c,2026-09-20T08:05:59.380375,10.100.6.30,20.85.139.133,55720,443,TCP,11.57612,39,30705,"SYN,ACK,PSH,FIN",0,benign,0
FLW-314474-7fbf28c2,2026-09-20T08:17:38.257695,10.100.2.32,151.25.114.230,58164,443,TCP,1.53466,48,40778,"SYN,ACK,PSH,FIN",0,benign,0
FLW-187196-a81fe54f,2026-09-20T08:07:30.587962,10.200.1.13,10.200.3.20,52226,1433,TCP,5.41086,171,162169,"SYN,ACK,PSH",16,benign,0
FLW-638971-e017e096,2026-09-20T08:38:33.827031,10.100.8.48,10.200.1.53,51496,53,UDP,0.00817,4,326,NONE,0,benign,0
FLW-307603-45b938c8,2026-09-20T08:09:37.381669,10.100.4.35,13.22.193.106,50462,443,TCP,6.63018,51,46446,"SYN,ACK,PSH,FIN",0,benign,0
FLW-889353-157f7868,2026-09-20T08:42:27.180133,10.200.1.13,10.200.3.10,61313,1433,TCP,6.6266,140,139630,"SYN,ACK,PSH",16,benign,0
FLW-263451-37d61a0c,2026-09-20T08:17:45.191427,10.100.6.35,13.92.244.23,55400,443,TCP,3.6907,38,35210,"SYN,ACK,PSH,FIN",0,benign,0
FLW-978092-8c0797fb,2026-09-20T08:37:11.443291,10.100.3.26,10.200.2.53,59492,53,UDP,0.04536,2,385,NONE,0,benign,0
FLW-549354-77877e32,2026-09-20T08:31:56.703465,10.100.9.41,10.200.2.53,56131,53,UDP,0.0204,2,433,NONE,0,benign,0
FLW-340692-a769260c,2026-09-20T08:35:49.062483,10.100.2.45,10.200.2.29,57058,123,UDP,0.01935,2,96,NONE,0,benign,0
FLW-634984-721d51af,2026-09-20T08:08:21.835402,10.100.3.36,13.190.97.67,61046,443,TCP,4.51819,74,79126,"SYN,ACK,PSH,FIN",0,benign,0
FLW-747836-7f49c10a,2026-09-20T08:09:10.318650,10.100.8.32,104.117.129.145,51608,443,TCP,0.9239,48,22429,"SYN,ACK,PSH,FIN",0,benign,0
